tweet_id,favorite_count,retweet_count,retweet_status,url
768855141948723200,4021,848,Original tweet,https://t.co/1BxxcdVNJ8
768609597686943744,3937,1131,Original tweet,https://t.co/dZPMLresEr
768596291618299904,4845,1217,Original tweet,https://t.co/J2AJdyxglH
768554158521745409,0,5519,Original tweet,https://t.c…
768473857036525572,13078,3243,Original tweet,https://t.co/goy9053wC7
768193404517830656,10451,3355,Original tweet,https://t.co/WmczvjCWJq
767884188863397888,4562,1293,Original tweet,https://t.co/Qai481H6RA
767754930266464257,15333,5092,Original tweet,https://t.co/Nb68IsVb9O
767500508068192258,7203,2212,Original tweet,https://t.co/Z2g2YWPzX2
767191397493538821,11805,3581,Original tweet,https://t.co/QOKZdus9TT
767122157629476866,9763,2718,Original tweet,https://t.co/IEARC2sRzC
766793450729734144,4847,1284,Original tweet,https://t.co/exrRjjJqeO
766714921925144576,2506,359,Original tweet,y
766693177336135680,3863,753,Original tweet,https://t.co/cTlHjEUNK8
766423258543644672,5766,1491,Original tweet,https://t.co/Tytt15VquG
766313316352462849,6503,1782,Original tweet,https://t.co/xuxZoObmF0
766078092750233600,0,2487,Original tweet,https://t.co/vtVHtKFtBH
766069199026450432,4047,803,Original tweet,https://t.co/Z69mShifuk
766008592277377025,3610,471,Original tweet,https://t.co/jaivZ1dcUL
765719909049503744,6952,2046,Original tweet,https://t.co/soxdNqZDZ2
765669560888528897,4961,1170,Original tweet,https://t.co/t6RvnVEdRR
765395769549590528,25669,3206,Original tweet,https://t.co/ep1NkYoiwB
765371061932261376,6799,2062,Original tweet,https://t.co/w2qDmoTIZ5
765222098633691136,11156,3210,Original tweet,https://t.co/eSvz4EapHH
764857477905154048,6205,1685,Original tweet,https://t.co/cBIFBsCRz6
764259802650378240,5770,1430,Original tweet,https://t.co/Q1v9BZylvZ
763956972077010945,741,51,Original tweet,0
763837565564780549,12040,3922,Original tweet,https://t.co/gx3xF5mZbo
763183847194451968,5159,1396,Original tweet,https://t.co/EDMcwt86fU
763167063695355904,0,2842,Original tweet,https:/…
763103485927849985,7081,2183,Original tweet,https://t.co/VIXT3D26VM
762699858130116608,11627,3413,Original tweet,https://t.co/2lBg3ZgivD
762471784394268675,10753,6073,Original tweet,https://t.co/pA4MDKwRci
762464539388485633,9875,3944,Original tweet,https://t.co/zGSj1oUgxx
762316489655476224,4596,1056,Original tweet,https://t.co/sAHmwRtfSq
762035686371364864,30460,14678,Original tweet,https://t.co/3td8P3o0mB
761976711479193600,5179,1883,Original tweet,https://t.co/WTZ484EntP
761750502866649088,0,3699,Original tweet,https://t.co/VGPH0TfESw
761745352076779520,4111,823,Original tweet,https://t.co/obH5vMbm1j
761672994376806400,47301,27479,Original tweet,https://t.co/EY8kEFuzK7
761599872357261312,3965,1121,Original tweet,https://t.co/7HY9RvCudo
761371037149827077,0,17127,Original tweet,https://t.co/Ezu6jQrKAZ
761334018830917632,4957,1377,Original tweet,https://t.co/ErPLjjJOKc
761292947749015552,4299,1032,Original tweet,https://t.co/0THNOfv2Jo
761227390836215808,5116,1487,Original tweet,https://t.co/nhLX27WsDY
761004547850530816,10886,3295,Original tweet,https://t.co/1acHQS8rvK
760893934457552897,3658,915,Original tweet,https://t.co/H9YgrUkYwa
760656994973933572,6312,1795,Original tweet,https://t.co/tl3gNYdoq2
760641137271070720,4788,1216,Original tweet,https://t.co/8Kmuj6SFbC
760539183865880579,7238,3435,Original tweet,https://t.co/9k8LLjJ0uJ
760521673607086080,4023,1318,Original tweet,https://t.co/IqyTF6qik6
760290219849637889,25670,10845,Original tweet,https://t.co/qFsl1nnXMv
760252756032651264,3782,816,Original tweet,https://t.co/4gOv2Q3iKP
760190180481531904,5465,1690,Original tweet,https://t.co/h6s9Rch0gZ
760153949710192640,0,30,Original tweet,https://t.co/AG5UnRrmzJ
759943073749200896,5688,1973,Original tweet,https://t.co/HtAR6gpUAu
759846353224826880,6441,1864,Original tweet,https://t.co/fd6uucghY6
759793422261743616,5705,1805,Original tweet,https://t.co/MYwR4DQKll
759557299618865152,4486,1134,Original tweet,https://t.co/JRV1dhBYwu
759447681597108224,8141,2330,Original tweet,https://t.co/vT3JM8b989
759446261539934208,1603,463,Original tweet,https://t.co/fRaTGcj68A
759197388317847553,5821,1841,Original tweet,https://t.co/gQH2mmKIJW
759159934323924993,0,1102,Original tweet,https://t.co/QnfO7HEQGA
759099523532779520,13896,3922,Original tweet,https://t.co/Cim4DSj6Oi
759047813560868866,6202,1899,Original tweet,https://t.co/8W5iSOgXfx
758854675097526272,3401,859,Original tweet,https://t.co/4UrfOZhztW
758828659922702336,10724,3654,Original tweet,https://t.co/9T2h14yn4Q
758740312047005698,5491,1530,Original tweet,https://t.co/rfWQ4T9iQj
758474966123810816,3630,940,Original tweet,https://t.co/uPUAotqQtM
758467244762497024,4596,2083,Original tweet,https://t.co/HmwrdfEfUE
758405701903519748,4979,1806,Original tweet,https://t.co/M9BXCSDVjh
758355060040593408,3232,999,Original tweet,https://t.co/NzWUrFZydr
758099635764359168,18151,9408,Original tweet,https://t.co/iy7ylyZcsE
758041019896193024,2592,349,Original tweet,https://t.co/l46jwv5WYv
757741869644341248,6578,3097,Original tweet,https://t.co/TdyGTcX0uo
757729163776290825,0,7424,Original tweet,https://t.co/Xl37lQEWd0
757725642876129280,4344,1141,Original tweet,https://t.co/rptsOm73Wr
757611664640446465,4384,1033,Original tweet,https://t.co/AVks8DjHwB
757597904299253760,0,285,Original tweet,https://t.co/7boff8zojZ
757596066325864448,4158,990,Original tweet,https://t.co/mOmnL19Wsl
757400162377592832,14464,6476,Original tweet,https://t.co/gwKCspY8N2
757393109802180609,5561,1627,Original tweet,https://t.co/OfvRoD6ndV
757354760399941633,4312,1332,Original tweet,https://t.co/7waRPODGyO
756998049151549440,6005,1887,Original tweet,https://t.co/qbO5X6dYuj
756939218950160384,6358,1903,Original tweet,https://t.co/KGdeHuFJnH
756651752796094464,4819,1228,Original tweet,https://t.co/l0Iwj6rLFW
756526248105566208,9933,3393,Original tweet,https://t.co/CsLRpqdeTF
756303284449767430,3777,1040,Original tweet,https://t.co/az5BVcIV5I
756288534030475264,42129,16731,Original tweet,https://t.co/hfddJ0OiNR
756275833623502848,6095,1443,Original tweet,https://t.co/JrDAzMhwG9
755955933503782912,6974,2702,Original tweet,https://t.co/GAYViEweWr
755206590534418437,15685,5039,Original tweet,https://t.co/I5ld3eKD5k
755110668769038337,20225,10473,Original tweet,https://t.co/goX3jewkYN
754874841593970688,0,7452,Original tweet,https://t.co/NLOHmlENag
754856583969079297,6594,2363,Original tweet,https://t.co/FyHrk20gUR
754747087846248448,2471,493,Original tweet,https://t.co/G9ufksBMlU
754482103782404096,5048,1837,Original tweet,https://t.co/ca0q9HM8II
754449512966619136,3579,692,Original tweet,https://t.co/0dYI0Cpdge
754120377874386944,7547,2223,Original tweet,https://t.co/lFEoGqZ4oA
753655901052166144,5572,2052,Original tweet,https://t.co/ULqThwWmLg
753420520834629632,7514,3333,Original tweet,https://t.co/CCdlwiTwQf
753398408988139520,5488,1785,Original tweet,https://t.co/ov05LIoQJX
753375668877008896,7306,2200,Original tweet,https://t.co/3r7wjfsXHc
753298634498793472,0,5360,Original tweet,https:/…
753294487569522689,3196,979,Original tweet,https://t.co/sTuRoYfzPv
753039830821511168,35392,19697,Original tweet,https://t.co/dsv4xAtfv7
753026973505581056,3748,898,Original tweet,https://t.co/6qF5YZx6OV
752932432744185856,12026,6463,Original tweet,https://t.co/v5m2bIukXc
752917284578922496,6636,1475,Original tweet,https://t.co/WZ4zzkXXnW
752701944171524096,0,2702,Original tweet,https://t.co/XQ1tRUmO3z
752682090207055872,5751,1494,Original tweet,https://t.co/xVSodF19PS
752660715232722944,4162,1467,Original tweet,https://t.co/bWSgqnwSHr
752568224206688256,5250,2148,Original tweet,https://t.co/HCXQL4fGVZ
752519690950500352,7026,3239,Original tweet,https://t.co/G54yClasz2
752334515931054080,3661,1033,Original tweet,https://t.co/jwd0j6oWLE
752309394570878976,0,15272,Original tweet,https://t.co/Bb3xnpsWBC
752173152931807232,5679,1723,Original tweet,https://t.co/olDmwNjOy1
751950017322246144,2913,859,Original tweet,https://t.co/BlGQkhM5EV
751937170840121344,4942,1232,Original tweet,https://t.co/Vfc3eAFl2q
751830394383790080,5555,1837,Original tweet,https://t.co/BJRsxuLF1w
751793661361422336,5527,2705,Original tweet,https://t.co/I7SFchkNk4
751598357617971201,7600,2889,Original tweet,https://t.co/fHQrBKYSLC
751583847268179968,4193,1030,Original tweet,https://t.co/u2c9c7qSg8
751538714308972544,4823,1179,Original tweet,https://t.co/5eJg69G8vY
751456908746354688,3080,942,Original tweet,https://t.co/lsVAMBq6ex
751251247299190784,11975,5526,Original tweet,https://t.co/wayKZkDRTG
751205363882532864,6025,1712,Original tweet,https://t.co/510gJW9fsy
751132876104687617,4831,1218,Original tweet,https://t.co/yToDwVXEpA
750868782890057730,4566,1284,Original tweet,https://t.co/xe1aGZNkcC
750719632563142656,12550,4709,Original tweet,https://t.co/WS6BoApYyL
750506206503038976,4238,1079,Original tweet,https://t.co/SVU00Sc9U2
750429297815552001,12566,4026,Original tweet,https://t.co/lprdOylVpS
750383411068534784,4350,1073,Original tweet,https://t.co/FfH3o88Vta
750381685133418496,683,28,Original tweet,y
750147208377409536,2979,904,Original tweet,https://t.co/Mr8Lr3iOUe
750132105863102464,3452,1210,Original tweet,https://t.co/dDx2gKefYo
750117059602808832,4162,1236,Original tweet,https://t.co/RXdzWaCQHm
750101899009982464,2918,795,Original tweet,https://t.co/enCpXzZHkD
750086836815486976,2073,501,Original tweet,https://t.co/7tlZPrePXd
750071704093859840,7426,3111,Original tweet,https://t.co/RG4C9IdNJM
750056684286914561,3021,850,Original tweet,https://t.co/8zQvXM6pG5
750041628174217216,3028,580,Original tweet,https://t.co/7JeDfQvzzI
750026558547456000,2589,736,Original tweet,https://t.co/jrg29NDNhI
750011400160841729,3082,847,Original tweet,https://t.co/D17IAcetmM
749996283729883136,2900,771,Original tweet,https://t.co/c7LNFt39eR
749981277374128128,4876,2328,Original tweet,https://t.co/GRXwMxLBkh
749774190421639168,4457,1254,Original tweet,https://t.co/4yXa801fgl
749417653287129088,5830,1543,Original tweet,https://t.co/qvA2rCUl6v
749403093750648834,2491,500,Original tweet,https://t.co/9qdJ2Q1Cwx
749395845976588288,8158,3245,Original tweet,https://t.co/lznl6QGkYc
749317047558017024,5216,2095,Original tweet,https://t.co/HHUAnBb6QB
749075273010798592,5489,1943,Original tweet,https://t.co/cRTJiQQk9o
749064354620928000,4583,1445,Original tweet,https://t.co/xEY8dbJxnF
749036806121881602,2952,747,Original tweet,https://t.co/U8cSRz8wzC
748977405889503236,10266,3204,Original tweet,https://t.co/nDPaYHrtNX
748932637671223296,5528,2120,Original tweet,https://t.co/BbcABzohKb
748705597323898880,2649,899,Original tweet,https://t.co/eA7k1ZQslA
748699167502000129,4522,1493,Original tweet,https://t.co/gGxjthmG1c
748692773788876800,4032,1249,Original tweet,https://t.co/vdr7DaRSa7
748575535303884801,5782,1865,Original tweet,https://t.co/z5bAdtn9kd
748568946752774144,2098,631,Original tweet,https://t.co/uUncaAGH18
748346686624440324,4975,1155,Original tweet,https://t.co/XFBrrqapZa
748337862848962560,7228,3846,Original tweet,https://t.co/QGGhZoTcwy
748324050481647620,3521,713,Original tweet,https://t.co/1sNtG7GgiO
748307329658011649,3526,672,Original tweet,https://t.co/KubWEqOIgO
748220828303695873,13446,7309,Original tweet,https://t.co/3BOVI2WZoH
747963614829678593,5507,2012,Original tweet,https://t.co/ZPfeRtOX0Q
747933425676525569,6313,2409,Original tweet,https://t.co/oQqlOsla4R
747885874273214464,2785,907,Original tweet,https://t.co/TGenMeXreW
747844099428986880,2689,696,Original tweet,https://t.co/V7h5NMYbYz
747816857231626240,4603,1092,Original tweet,https://t.co/L3U0j14N5R
747651430853525504,1303,146,Original tweet,p
747648653817413632,12254,5478,Original tweet,https://t.co/zexdr61Q5M
747600769478692864,2219,532,Original tweet,https://t.co/eUGjGjjFVJ
747594051852075008,3503,977,Original tweet,https://t.co/Ie2mWXWjpr
747512671126323200,5254,1518,Original tweet,https://t.co/12lICZN2SP
747461612269887489,3682,979,Original tweet,https://t.co/x4IUNKV79Y
747439450712596480,5143,1795,Original tweet,https://t.co/VCijm2eVpR
747242308580548608,0,2721,Original tweet,https://…
747219827526344708,4997,1477,Original tweet,https://t.co/uT7QeZI34U
747204161125646336,3198,854,Original tweet,https://t.co/dmdEBOEctC
747103485104099331,9074,3718,Original tweet,https://t.co/DX1JUHJVN7
746906459439529985,2767,275,Original tweet,https://t.co/c7WXaB2nqX
746872823977771008,5693,2007,Original tweet,https://t.co/9e48aPrBm2
746818907684614144,5056,1643,Original tweet,https://t.co/CuNA7OwfKQ
746790600704425984,4621,1508,Original tweet,https://t.co/jeWEGUgbXf
746757706116112384,9072,3675,Original tweet,https://t.co/bROYbceZ1u
746726898085036033,5757,1684,Original tweet,https://t.co/gLbLiZtwsp
746542875601690625,4792,1783,Original tweet,https://t.co/6ZRoZUWFmd
746521445350707200,0,926,Original tweet,https:/…
746507379341139972,4433,1022,Original tweet,https://t.co/PlR6hjqvr5
746369468511756288,5902,1532,Original tweet,https://t.co/5qpBTTpgUt
746131877086527488,6535,2054,Original tweet,https://t.co/uRI7HBgGJX
746056683365994496,3396,762,Original tweet,https://t.co/VJgbgIzIHx
745789745784041472,3786,993,Original tweet,https://t.co/3wc246LOtu
745712589599014916,6659,2184,Original tweet,https://t.co/QHbvtvaw8E
745433870967832576,6705,2381,Original tweet,https://t.co/oYbVR4nBsR
745422732645535745,8131,2261,Original tweet,https://t.co/nc53zEN0hZ
745314880350101504,6789,2568,Original tweet,https://t.co/AWMeXJJz64
745074613265149952,7463,3274,Original tweet,https://t.co/MuuwkkLrHh
745057283344719872,6895,2100,Original tweet,https://t.co/BkgU3rrsXA
744995568523612160,2814,576,Original tweet,https://t.co/2FPb45NXrK
744971049620602880,7470,2510,Original tweet,https://t.co/KgSEkrPA3r
744709971296780288,5348,1478,Original tweet,https://t.co/zAzaRT6NnT
744334592493166593,6450,1979,Original tweet,https://t.co/hrJugNHs2Z
744234799360020481,147946,72655,Original tweet,https://t.co/7wE9LTEXC4
744223424764059648,1566,336,Original tweet,https://t.co/RNqS7C4Y4N
743980027717509120,3974,1035,Original tweet,https://t.co/Kxda28JmQ2
743895849529389061,3479,903,Original tweet,https://t.co/gCCrY8P0K9
743835915802583040,0,1936,Original tweet,https://t.co/0Dv…
743609206067040256,4243,1304,Original tweet,https://t.co/YwfN1lbpKA
743595368194129920,17349,6108,Original tweet,https://t.co/EVuqdEO66N
743545585370791937,3352,886,Original tweet,https://t.co/vU3tKr4vTn
743510151680958465,7550,3498,Original tweet,https://t.co/qGeVjHSUKH
743253157753532416,4022,1147,Original tweet,https://t.co/gSmp31Zrsx
743222593470234624,5882,1795,Original tweet,https://t.co/xOBKCdpzaa
743210557239623680,3640,1274,Original tweet,https://t.co/EkLku795aO
742534281772302336,6693,3362,Original tweet,https://t.co/G4fNhzelDv
742528092657332225,4197,1839,Original tweet,https://t.co/UHvjxm9B0O
742465774154047488,6885,3691,Original tweet,https://t.co/hBTzPmj36Z
742423170473463808,9316,3508,Original tweet,https://t.co/BXIuvkQO9b
742385895052087300,6443,1835,Original tweet,https://t.co/ULdPY6CLpq
742161199639494656,4084,1274,Original tweet,https://t.co/bZaHC3lvTL
742150209887731712,4832,1447,Original tweet,https://t.co/PprXoqZuKY
741793263812808706,4305,1410,Original tweet,https://t.co/d3LELGVlqu
741743634094141440,7736,2577,Original tweet,https://t.co/rYxJ0UQtbE
741438259667034112,3498,764,Original tweet,https://t.co/pXU77HPbJ5
741303864243200000,8330,3010,Original tweet,https://t.co/O4iw9NlLaQ
741099773336379392,9449,5170,Original tweet,https://t.co/7muyOQXbGJ
741067306818797568,9066,2891,Original tweet,https://t.co/o5J479bZUC
740995100998766593,6001,2545,Original tweet,https://t.co/nt2x3fHaRJ
740711788199743490,3214,887,Original tweet,https://t.co/CmLoKMbOHv
740699697422163968,2704,728,Original tweet,https://t.co/LjzZKQ7vmK
740676976021798912,17219,6395,Original tweet,https://t.co/sMbMw5Z2XC
740373189193256964,33256,12461,Original tweet,https://t.co/XAVDNDaVgQ
740365076218183684,2315,398,Original tweet,https://t.co/u1GHWxhC85
740359016048689152,3106,811,Original tweet,https://t.co/0HmBk5sSbW
740214038584557568,6327,1831,Original tweet,https://t.co/0yolOOyD3X
739979191639244800,18895,5519,Original tweet,https://t.co/7AKdkCOlMf
739932936087216128,3841,1010,Original tweet,https://t.co/yctnFptdQ1
739844404073074688,3604,806,Original tweet,https://t.co/4qiuC0lXq5
739623569819336705,3570,1272,Original tweet,https://t.co/vdgtdb6rON
739606147276148736,5106,1543,Original tweet,https://t.co/sLUC4th3Zj
739544079319588864,37276,19800,Original tweet,https://t.co/zxw8d5g94P
739485634323156992,6745,2712,Original tweet,https://t.co/rRULp7XFnO
739238157791694849,109530,54260,Original tweet,https://t.co/YcXgHfp1EC
738891149612572673,97,6,Original tweet,0
738885046782832640,3575,1067,Original tweet,https://t.co/EfejX3iRGr
738883359779196928,3116,738,Original tweet,https://t.co/9eCXpVExJc
738537504001953792,4808,1436,Original tweet,https://t.co/AxSiqAKEKu
738402415918125056,3077,767,Original tweet,https://t.co/s96OYXZIfK
738184450748633089,4072,1141,Original tweet,https://t.co/twxYcPOafl
738166403467907072,8263,3111,Original tweet,https://t.co/P8bgOMMTRs
738156290900254721,2347,596,Original tweet,https://t.co/nrzvzPuTvC
737826014890496000,4969,1644,Original tweet,https://t.co/EZx0YjPjPK
737800304142471168,9461,3239,Original tweet,https://t.co/KxkOgq80Xj
737678689543020544,4751,1231,Original tweet,https://t.co/VflvQLH2y5
737445876994609152,9685,4168,Original tweet,https://t.co/CaG9MzD3WT
737322739594330112,3399,752,Original tweet,https://t.co/3xqGVH0Dhw
737310737551491075,13837,6923,Original tweet,https://t.co/wvjqSCN6iC
736736130620620800,3986,1597,Original tweet,https://t.co/447tyBN0mW
736392552031657984,16728,6847,Original tweet,https://t.co/u1ulQ5heLX
736365877722001409,3762,1153,Original tweet,https://t.co/e3tfXJLi40
736225175608430592,7668,2611,Original tweet,https://t.co/qXteK6Atxc
736010884653420544,7422,2758,Original tweet,https://t.co/O1TLuYjsNS
735991953473572864,3378,1063,Original tweet,https://t.co/A216OjIdca
735648611367784448,3822,1036,Original tweet,https://t.co/t6TxTwTLEK
735635087207878657,5810,2194,Original tweet,https://t.co/IvFSlNXpgj
735274964362878976,12321,4674,Original tweet,https://t.co/aTU53NNUkt
735256018284875776,3146,825,Original tweet,https://t.co/MRYv7nDPyS
735137028879360001,2954,906,Original tweet,https://t.co/5bdCpPlno9
734912297295085568,2603,492,Original tweet,https://t.co/9MGouPwQmK
734787690684657664,11839,5913,Original tweet,https://t.co/BPoaHySYwA
734776360183431168,2381,500,Original tweet,https://t.co/qw07vhVHuO
734559631394082816,1405,370,Original tweet,https://t.co/OufVDk23JC
733828123016450049,3371,734,Original tweet,https://t.co/RFToQQI8fJ
733822306246479872,3480,962,Original tweet,https://t.co/mVfqRdppTL
733482008106668032,2943,883,Original tweet,https://t.co/jeAENpjH7L
733460102733135873,3951,1176,Original tweet,https://t.co/0b41Q4DKCA
733109485275860992,50477,15946,Original tweet,https://t.co/pG2inLaOda
732732193018155009,2294,499,Original tweet,https://t.co/rVOLuNRpjH
732726085725589504,3363,827,Original tweet,https://t.co/QwiCVLPMNL
732585889486888962,3441,731,Original tweet,https://t.co/sVnJfWVjUp
732375214819057664,7615,2339,Original tweet,https://t.co/aA2GiTGvlE
732005617171337216,14040,5016,Original tweet,https://t.co/ghyT4Ubk1r
731285275100512256,3306,929,Original tweet,https://t.co/5phLAnGPTP
731156023742988288,3616,1178,Original tweet,https://t.co/yGQI3He3xv
730924654643314689,5796,1847,Original tweet,https://t.co/2yctWAUZ3Z
730573383004487680,4580,1982,Original tweet,https://t.co/CnUl2uDBBV
730427201120833536,3293,970,Original tweet,https://t.co/WyqNFvEulG
730211855403241472,3583,989,Original tweet,https://t.co/K7pthJXjWE
730196704625098752,4537,1746,Original tweet,https://t.co/rXvcElhoog
729854734790754305,3807,1042,Original tweet,https://t.co/jVxOGKEU0z
729838605770891264,1633,351,Original tweet,https://t.co/85dTK7XCXB
729823566028484608,3738,1158,Original tweet,https://t.co/Ebjt6Y4fMh
729463711119904772,5440,2150,Original tweet,https://t.co/f2VUpy4WO0
729113531270991872,1771,296,Original tweet,https://t.co/vNjvr5Bl9u
728986383096946689,2954,758,Original tweet,https://t.co/kiuXRXcg4B
728760639972315136,4385,1590,Original tweet,https://t.co/Cofwoy7Vpq
728751179681943552,2612,635,Original tweet,https://t.co/XD3ort1PsE
728653952833728512,3114,971,Original tweet,https://t.co/O10zjJ2Ixs
728409960103686147,4620,1873,Original tweet,https://t.co/5i8fORVKgr
728387165835677696,3503,895,Original tweet,https://t.co/SiaiTWgsfP
728046963732717569,4039,1119,Original tweet,https://t.co/9aMxSbOaAZ
728035342121635841,4278,1555,Original tweet,https://t.co/4RlLA5ObMh
728015554473250816,3894,1022,Original tweet,https://t.co/Z167HgtnBi
727685679342333952,2806,593,Original tweet,https://t.co/yJ26LNuyj5
727644517743104000,5529,1636,Original tweet,https://t.co/qv3aUwaouT
727524757080539137,4215,1121,Original tweet,https://t.co/fUyDIFkBwx
727314416056803329,3140,692,Original tweet,https://t.co/SbaelU6zRs
727286334147182592,2885,768,Original tweet,https://t.co/bbta2Q4URK
727175381690781696,3685,1288,Original tweet,https://t.co/vXLkvyNQHp
727155742655025152,3406,1228,Original tweet,https://t.co/BRkhj6tdN0
726935089318363137,6478,2277,Original tweet,https://t.co/DxlX1yTVYY
726887082820554753,3621,1409,Original tweet,https://t.co/2AVcJ2BZsy
726828223124897792,3374,941,Original tweet,https://t.co/DWNrPPXgHA
726224900189511680,4175,1068,Original tweet,https://t.co/Rgbni2Ns8z
725842289046749185,6688,2487,Original tweet,https://t.co/vtVHtKFtBH
725786712245440512,3938,1280,Original tweet,https://t.co/uIdGqug9rw
725729321944506368,4914,1653,Original tweet,https://t.co/adQt5a6TZU
725458796924002305,1335,571,Original tweet,https://t.co/BHICimO58W
724983749226668032,3524,1209,Original tweet,https://t.co/qFqLtudIiD
724771698126512129,2207,585,Original tweet,https://t.co/JlFqOhrHEs
724405726123311104,4995,1555,Original tweet,https://t.co/nRUaKWnJfH
724049859469295616,4070,1661,Original tweet,https://t.co/XTsZTgilnT
724046343203856385,2517,521,Original tweet,https://t.co/pIQEdbBxdL
724004602748780546,3933,1430,Original tweet,https://t.co/EdKG43VvEl
723912936180330496,3679,1155,Original tweet,https://t.co/AhMfUu6Onm
723688335806480385,7221,2713,Original tweet,https://t.co/YgNuDQbv89
723673163800948736,2856,832,Original tweet,https://t.co/Dz6MiVssVU
723179728551723008,4987,1738,Original tweet,https://t.co/8dNWp1cSEa
722974582966214656,3858,1465,Original tweet,https://t.co/eV1diwds8a
722613351520608256,4691,1532,Original tweet,https://t.co/qjd0UJKYUY
721503162398597120,4337,1691,Original tweet,https://t.co/IOAk9i4UvE
721001180231503872,2385,570,Original tweet,https://t.co/AFzzKqR4tT
720785406564900865,2913,719,Original tweet,https://t.co/0l4I8famYp
720775346191278080,2318,604,Original tweet,https://t.co/XSEXdQupej
720415127506415616,3893,1400,Original tweet,https://t.co/5Lra3e4rrw
720389942216527872,6005,2325,Original tweet,https://t.co/Pb6iMmo0wk
720340705894408192,2699,910,Original tweet,https://t.co/BIRRF3bcWH
720059472081784833,3640,1047,Original tweet,https://t.co/pRHX8yn9Yu
720043174954147842,4671,1873,Original tweet,https://t.co/SoZq2Xoopv
719991154352222208,4580,1621,Original tweet,https://t.co/mvnBGaWULV
719704490224398336,4284,1328,Original tweet,https://t.co/y206kWHAj0
719551379208073216,4764,1768,Original tweet,https://t.co/S6JHaSMtln
719367763014393856,2649,702,Original tweet,https://t.co/7mmjyearQW
719339463458033665,4201,1150,Original tweet,https://t.co/HW50zkcf2R
719332531645071360,3247,885,Original tweet,https://t.co/htrlmC7saz
718971898235854848,3279,1009,Original tweet,https://t.co/JRckDkZVRT
718939241951195136,4935,1628,Original tweet,https://t.co/I9qoe1uEih
718631497683582976,17793,7450,Original tweet,https://t.co/D9jbbmPmos
718613305783398402,2310,447,Original tweet,https://t.co/lK9YDkRzPj
718540630683709445,2299,946,Original tweet,https://t.co/zSbyvm62xZ
718460005985447936,2550,488,Original tweet,https://t.co/JyNmyjy3fe
718454725339934721,4590,1411,Original tweet,https://t.co/4kD16wMA1Z
718246886998687744,1798,459,Original tweet,https://t.co/FmxOpf2Sgl
718234618122661888,3650,931,Original tweet,https://t.co/05S8oYztgb
717841801130979328,2324,558,Original tweet,https://t.co/ucOEfr2rjV
717790033953034240,2695,1020,Original tweet,https://t.co/fv9e9AtzSG
717537687239008257,5461,1717,Original tweet,https://t.co/2ATDsgHD4n
717428917016076293,1528,420,Original tweet,https://t.co/6WTfJvtKx6
717421804990701568,2961,774,Original tweet,https://t.co/LBJqxMGaHi
717047459982213120,5930,1789,Original tweet,https://t.co/fGgleFiBPq
717009362452090881,3056,892,Original tweet,https://t.co/JmgF4dMpw0
716802964044845056,4056,1085,Original tweet,https://t.co/SbX4e6Yg3o
716791146589110272,7812,1481,Original tweet,https://t.co/h0trcJohYO
716730379797970944,1164,407,Original tweet,https://t.co/Juid3nnLbC
716447146686459905,12308,5468,Original tweet,https://t.co/gHWsCTu90E
716439118184652801,2257,197,Original tweet,https://t.co/Kky1DPG4iq
716285507865542656,2622,984,Original tweet,https://t.co/WIWabMngQZ
716080869887381504,6402,1769,Original tweet,https://t.co/UACnoyi8zu
715928423106027520,3011,818,Original tweet,https://t.co/3BhMojONxq
715758151270801409,3504,1328,Original tweet,https://t.co/wJX74TSgzP
715733265223708672,4404,1576,Original tweet,https://t.co/cxl6xGY8B9
715704790270025728,2625,527,Original tweet,https://t.co/9PnKkKzoUp
715696743237730304,3702,1201,Original tweet,https://t.co/cYPHuJYTjC
715680795826982913,4059,1487,Original tweet,https://t.co/sSugyyRuTp
715360349751484417,5165,1456,Original tweet,https://t.co/hwv7Wq6gDA
715342466308784130,2871,640,Original tweet,https://t.co/vSufMAKm3C
715220193576927233,2284,606,Original tweet,https://t.co/1OBdJkMOFx
715200624753819648,4875,1745,Original tweet,https://t.co/tvVDY0G911
715009755312439296,3922,1143,Original tweet,https://t.co/TjnI33RE1i
714982300363173890,3520,963,Original tweet,https://t.co/jRm5J3YCmj
714962719905021952,6935,3969,Original tweet,https://t.co/T9sgP9ttnQ
714957620017307648,3919,1315,Original tweet,https://t.co/s8YcfZrWhK
714631576617938945,3091,929,Original tweet,https://t.co/3oeFfHjv0Z
714606013974974464,3435,862,Original tweet,https://t.co/zO4eb7C4tG
714485234495041536,2514,1048,Original tweet,https://t.co/MfW2aym5UF
714258258790387713,2878,684,Original tweet,https://t.co/Akzl5ynMmE
714251586676113411,3105,778,Original tweet,https://t.co/rDVueNIcEi
714214115368108032,2161,817,Original tweet,https://t.co/YMx4KWJUAB
714141408463036416,4092,1317,Original tweet,https://t.co/O2RlKXigHu
713919462244790272,3110,740,Original tweet,https://t.co/7vyAzIURrE
713909862279876608,1791,505,Original tweet,https://t.co/7IWKfbfihS
713900603437621249,2683,681,Original tweet,https://t.co/mpvaVxKmc1
713761197720473600,4589,1272,Original tweet,https://t.co/QP6GHi5az9
713411074226274305,4187,1220,Original tweet,https://t.co/jVJJKlPbvq
713177543487135744,6817,2673,Original tweet,https://t.co/SqnG9Ap28J
713175907180089344,4196,1373,Original tweet,https://t.co/xT7XaY4gnW
712809025985978368,18001,6262,Original tweet,https://t.co/HVGs5aAKAn
